Date,Open,High,Low,Close,Adj Close,Volume
2017-07-21,246.440002,246.910004,246.179993,246.880005,228.844055,82340800
2017-07-24,246.789993,246.979996,246.279999,246.820007,228.788452,46622300
2017-07-25,247.679993,247.800003,247.160004,247.419998,229.34462,54915600
2017-07-26,247.75,247.789993,247.130005,247.429993,229.353867,47575400
2017-07-27,247.960007,248,245.679993,247.199997,229.140717,70766600
2017-07-28,246.649994,247.059998,246.130005,246.910004,228.871872,50088400
2017-07-31,247.369995,247.479996,246.529999,246.770004,228.742096,65838700
2017-08-01,247.460007,247.5,246.720001,247.320007,229.251923,55050400
2017-08-02,247.470001,247.600006,246.369995,247.440002,229.363144,47211200
2017-08-03,247.309998,247.339996,246.639999,246.960007,228.918213,40856000
2017-08-04,247.520004,247.789993,246.970001,247.410004,229.335342,60191800
2017-08-07,247.490005,247.869995,247.369995,247.869995,229.761688,31995000
2017-08-08,247.509995,248.910004,246.830002,247.259995,229.196289,61719400
2017-08-09,246.470001,247.309998,246.059998,247.25,229.187012,62632600
2017-08-10,246.289993,246.440002,243.699997,243.759995,225.952011,120479500
2017-08-11,244.020004,244.800003,243.75,244.119995,226.28569,74869900
2017-08-14,245.589996,246.789993,245.550003,246.539993,228.528885,73291900
2017-08-15,246.979996,247,246.160004,246.509995,228.501068,55242700
2017-08-16,247.110001,247.570007,246.449997,246.940002,228.899658,56715500
2017-08-17,246.240005,246.600006,243.089996,243.089996,225.330902,128490400
2017-08-18,242.899994,244.190002,242.199997,242.710007,224.978699,136748000
2017-08-21,242.639999,243.199997,241.830002,242.899994,225.154816,65469700
2017-08-22,243.570007,245.619995,243.550003,245.440002,227.509277,63140100
2017-08-23,244.330002,245.050003,244.160004,244.559998,226.693558,50203800
2017-08-24,245,245.179993,243.75,243.990005,226.165161,50741700
2017-08-25,244.899994,245.610001,244.389999,244.559998,226.693558,64445900
2017-08-28,245.169998,245.199997,244.089996,244.570007,226.702805,40565600
2017-08-29,243.059998,245.149994,242.929993,244.850006,226.962372,51135700
2017-08-30,244.830002,246.320007,244.619995,246.009995,228.037598,62030800
2017-08-31,246.720001,247.770004,246.050003,247.490005,229.409531,103803900
2017-09-01,247.919998,248.330002,247.669998,247.839996,229.733948,62007000
2017-09-05,247.259995,247.520004,244.949997,246.059998,228.084,91398800
2017-09-06,246.839996,247.279999,246.229996,246.899994,228.862595,57916900
2017-09-07,247.25,247.270004,246.399994,246.869995,228.834808,58034700
2017-09-08,246.539993,247.110001,246.300003,246.580002,228.565948,63832800
2017-09-11,248.039993,249.300003,248.020004,249.210007,231.003876,71364800
2017-09-12,249.630005,250.089996,249.419998,250.050003,231.782486,56896000
2017-09-13,249.720001,250.210007,249.589996,250.169998,231.893692,59228000
2017-09-14,249.800003,250.320007,249.600006,250.089996,231.819534,95446300
2017-09-15,248.690002,249.289993,248.570007,249.190002,232.131622,95432400
2017-09-18,249.610001,250.119995,249.279999,249.720001,232.62532,46235200
2017-09-19,250,250.070007,249.600006,249.970001,232.858215,47108100
2017-09-20,250.070007,250.190002,248.919998,250.059998,232.942093,59574100
2017-09-21,249.880005,249.979996,249.190002,249.389999,232.317902,48211400
2017-09-22,249.050003,249.630005,249.020004,249.440002,232.364517,51214000
2017-09-25,249.149994,249.550003,248.080002,248.929993,231.889435,57064400
2017-09-26,249.419998,249.699997,248.809998,249.080002,232.02916,54082000
2017-09-27,249.880005,250.490005,248.869995,250.050003,232.932739,81001400
2017-09-28,249.729996,250.440002,249.630005,250.350006,233.212234,44778800
2017-09-29,250.339996,251.320007,250.130005,251.229996,234.031937,85578000
2017-10-02,251.490005,252.320007,251.289993,252.320007,235.047348,59023000
2017-10-03,252.320007,252.889999,252.229996,252.860001,235.550415,66810200
2017-10-04,252.690002,253.440002,252.559998,253.160004,235.82988,55953600
2017-10-05,253.539993,254.679993,253.199997,254.660004,237.227188,63522800
2017-10-06,254.149994,254.699997,253.850006,254.369995,236.957047,80646000
2017-10-09,254.630005,254.699997,253.649994,253.949997,236.565781,35803100
2017-10-10,254.600006,255.050003,253.979996,254.619995,237.189911,43057400
2017-10-11,254.509995,255.020004,254.320007,255.020004,237.562531,47674300
2017-10-12,254.660004,255.059998,254.369995,254.639999,237.208557,47065100
2017-10-13,255.139999,255.270004,254.639999,254.949997,237.49733,54800400
2017-10-16,255.210007,255.509995,254.820007,255.289993,237.814056,38221700
2017-10-17,255.229996,255.520004,254.979996,255.470001,237.981705,31561000
2017-10-18,255.899994,255.949997,255.5,255.720001,238.21463,40888300
2017-10-19,254.830002,255.830002,254.350006,255.789993,238.279816,61903800
2017-10-20,256.700012,257.140015,255.770004,257.109985,239.509415,89176400
2017-10-23,257.480011,257.51001,256.019989,256.109985,238.577896,63915300
